freq_hz,diff_nette_dB
15477.539,-0.0875
15479.004,-0.0975
15480.469,-0.1040
15481.934,-0.0716
15483.398,-0.0695
15484.863,-0.1280
15486.328,-0.1442
15487.793,-0.0923
15489.258,-0.0566
15490.723,-0.0706
15492.188,-0.0944
15493.652,-0.0960
15495.117,-0.0597
15496.582,-0.0449
15498.047,-0.0560
15499.512,-0.0555
15500.977,-0.0833
15502.441,-0.1018
15503.906,-0.1030
15505.371,-0.0940
15506.836,-0.0914
15508.301,-0.1012
15509.766,-0.0696
15511.230,-0.0402
15512.695,-0.0520
15514.160,-0.0738
15515.625,-0.0577
15517.090,-0.0361
15518.555,-0.0725
15520.020,-0.1068
15521.484,-0.0927
15522.949,-0.0657
15524.414,-0.0604
15525.879,-0.0445
15527.344,-0.0479
15528.809,-0.0851
15530.273,-0.0899
15531.738,-0.0599
15533.203,-0.0652
15534.668,-0.0560
15536.133,-0.0513
15537.598,-0.0701
15539.062,-0.0830
15540.527,-0.0788
15541.992,-0.0410
15543.457,-0.0434
15544.922,-0.0606
15546.387,-0.0481
15547.852,-0.0580
15549.316,-0.0398
15550.781,-0.0157
15552.246,-0.0424
15553.711,-0.0417
15555.176,-0.0542
15556.641,-0.0568
15558.105,-0.0604
15559.570,-0.0958
15561.035,-0.0937
15562.500,-0.0737
15563.965,-0.0813
15565.430,-0.1025
15566.895,-0.1045
15568.359,-0.0869
15569.824,-0.1089
15571.289,-0.1156
15572.754,-0.0909
15574.219,-0.0601
15575.684,-0.0287
15577.148,-0.0471
15578.613,-0.0617
15580.078,-0.0782
15581.543,-0.0737
15583.008,-0.0825
15584.473,-0.0617
15585.938,-0.0103
15587.402,-0.0227
15588.867,-0.0622
15590.332,-0.0870
15591.797,-0.0942
15593.262,-0.1099
15594.727,-0.0937
15596.191,-0.0491
15597.656,-0.0044
15599.121,-0.0180
15600.586,-0.0555
15602.051,-0.0734
15603.516,-0.0221
15604.980,0.0185
15606.445,-0.0637
15607.910,-0.0860
15609.375,-0.0598
15610.840,-0.0550
15612.305,-0.0225
15613.770,-0.0084
15615.234,-0.0169
15616.699,-0.0176
15618.164,-0.0658
15619.629,-0.0647
15621.094,-0.0335
15622.559,-0.0057
15624.023,-0.0421
15625.488,-0.0997
15626.953,-0.0868
15628.418,-0.0652
15629.883,-0.0745
15631.348,-0.0878
15632.812,-0.0429
15634.277,-0.0454
15635.742,-0.0345
15637.207,-0.0354
15638.672,-0.0207
15640.137,-0.0164
15641.602,-0.0437
15643.066,-0.0795
15644.531,-0.1131
15645.996,-0.0908
15647.461,-0.0410
15648.926,-0.0819
15650.391,-0.1172
15651.855,-0.1183
15653.320,-0.0453
15654.785,-0.0368
15656.250,-0.0418
15657.715,-0.0380
15659.180,-0.0967
15660.645,-0.1287
15662.109,-0.1141
15663.574,-0.1120
15665.039,-0.1403
15666.504,-0.1168
15667.969,-0.0746
15669.434,-0.0576
15670.898,-0.0645
15672.363,-0.1115
15673.828,-0.0778
15675.293,0.0175
15676.758,-0.0244
15678.223,-0.0419
15679.688,-0.0575
15681.152,-0.0441
15682.617,-0.0246
15684.082,-0.0010
15685.547,-0.0420
15687.012,-0.0889
15688.477,-0.0972
15689.941,-0.0949
15691.406,-0.0626
15692.871,-0.0539
15694.336,-0.0511
15695.801,-0.0756
15697.266,-0.0924
15698.730,-0.0707
15700.195,-0.0755
15701.660,-0.0630
15703.125,-0.0625
15704.590,-0.0387
15706.055,-0.0210
15707.520,-0.0495
15708.984,-0.0533
15710.449,-0.0494
15711.914,-0.0987
15713.379,-0.1331
15714.844,-0.1587
15716.309,-0.1110
15717.773,-0.0757
15719.238,-0.0371
15720.703,-0.0279
15722.168,-0.0832
15723.633,-0.0895
15725.098,-0.0934
15726.562,-0.0795
15728.027,-0.0980
15729.492,-0.0541
15730.957,-0.0471
15732.422,-0.0888
15733.887,-0.1096
15735.352,-0.1564
15736.816,-0.0527
15738.281,-0.0662
15739.746,-0.1263
15741.211,-0.0915
15742.676,-0.0851
15744.141,-0.0543
15745.605,-0.0595
15747.070,-0.0422
15748.535,-0.0188
15750.000,-0.0449
15751.465,-0.0810
15752.930,-0.0828
15754.395,-0.0726
15755.859,-0.0889
15757.324,-0.0481
15758.789,-0.0501
15760.254,-0.0928
15761.719,-0.1053
15763.184,-0.0939
15764.648,-0.0835
15766.113,-0.0661
15767.578,-0.1000
15769.043,-0.1231
15770.508,-0.1168
15771.973,-0.1250
15773.438,-0.1274
15774.902,-0.0883
15776.367,-0.0299
15777.832,-0.0865
15779.297,-0.1255
15780.762,-0.1395
15782.227,-0.0581
15783.691,-0.0278
15785.156,-0.0870
15786.621,-0.1285
15788.086,-0.0701
15789.551,-0.0483
15791.016,-0.0647
15792.480,-0.0432
15793.945,-0.0460
15795.410,-0.0510
15796.875,-0.0669
15798.340,-0.0721
15799.805,-0.1018
15801.270,-0.0691
15802.734,-0.0270
15804.199,-0.0280
15805.664,-0.1105
15807.129,-0.1133
15808.594,-0.0578
15810.059,-0.0831
15811.523,-0.0507
15812.988,-0.0812
15814.453,-0.0661
15815.918,-0.1216
15817.383,-0.1166
15818.848,-0.0270
15820.312,-0.0880
15821.777,-0.0634
15823.242,0.0091
15824.707,0.0125
15826.172,-0.0218
15827.637,-0.0749
15829.102,-0.0751
15830.566,-0.1250
15832.031,-0.0771
15833.496,-0.1119
15834.961,-0.1335
15836.426,-0.0572
15837.891,-0.0176
15839.355,-0.0625
15840.820,-0.1296
15842.285,-0.0809
15843.750,-0.0263
15845.215,-0.0497
15846.680,-0.0467
15848.145,-0.0809
15849.609,-0.0945
15851.074,-0.0700
15852.539,-0.0598
15854.004,0.0235
15855.469,-0.1155
15856.934,-0.1021
15858.398,-0.0456
15859.863,-0.0205
15861.328,-0.0636
15862.793,-0.0781
15864.258,-0.0655
15865.723,-0.0765
15867.188,-0.0564
15868.652,-0.0771
15870.117,-0.0168
15871.582,-0.0293
15873.047,-0.0646
15874.512,-0.0880
15875.977,-0.1023
15877.441,-0.0797
15878.906,-0.0784
15880.371,-0.0656
15881.836,-0.0887
15883.301,-0.0926
15884.766,-0.1126
15886.230,-0.0775
15887.695,-0.0943
15889.160,-0.1705
15890.625,-0.1538
15892.090,-0.1013
15893.555,-0.0201
15895.020,-0.0857
15896.484,-0.0535
15897.949,-0.0405
15899.414,-0.0465
15900.879,-0.0668
15902.344,-0.0605
15903.809,-0.0617
15905.273,-0.0670
15906.738,-0.0622
15908.203,-0.0941
15909.668,-0.0588
15911.133,-0.0826
15912.598,-0.0500
15914.062,-0.0308
15915.527,-0.0783
15916.992,-0.0819
15918.457,-0.0438
15919.922,0.0062
15921.387,-0.0726
15922.852,-0.1788
15924.316,-0.1200
15925.781,-0.0561
15927.246,-0.0388
15928.711,-0.0977
15930.176,-0.0929
15931.641,0.0533
15933.105,0.0098
15934.570,-0.1070
15936.035,-0.0791
15937.500,-0.0632
15938.965,-0.0319
15940.430,-0.0545
15941.895,-0.0326
15943.359,-0.0251
15944.824,-0.0549
15946.289,-0.0143
15947.754,-0.0627
15949.219,-0.1374
15950.684,-0.1828
15952.148,-0.1233
15953.613,-0.0385
15955.078,0.0243
15956.543,-0.0198
15958.008,-0.0294
15959.473,-0.1066
15960.938,-0.1672
15962.402,0.0519
15963.867,-0.0532
15965.332,-0.1397
15966.797,-0.1183
15968.262,-0.1555
15969.727,-0.0745
15971.191,-0.1020
15972.656,-0.0915
15974.121,-0.0667
15975.586,-0.0726
15977.051,-0.0697
15978.516,-0.0777
15979.980,-0.0796
15981.445,-0.0894
15982.910,-0.0794
15984.375,-0.0076
15985.840,-0.1264
15987.305,-0.0163
15988.770,-0.1579
15990.234,-0.0609
15991.699,-0.0784
15993.164,-0.0942
15994.629,-0.0870
15996.094,-0.0916
15997.559,-0.0608
15999.023,-0.1179
16000.488,-0.0551
16001.953,-0.0871
16003.418,-0.0826
16004.883,-0.0229
16006.348,-0.0441
16007.812,-0.1832
16009.277,-0.0288
16010.742,-0.0902
16012.207,-0.1521
16013.672,-0.1482
16015.137,-0.1002
16016.602,-0.0648
16018.066,-0.0664
16019.531,-0.0840
16020.996,-0.1140
16022.461,-0.0494
16023.926,-0.0854
16025.391,-0.0871
16026.855,-0.0548
16028.320,-0.0941
16029.785,-0.1181
16031.250,-0.0903
16032.715,-0.1028
16034.180,-0.1032
16035.645,-0.1232
16037.109,0.0122
16038.574,-0.0913
16040.039,-0.0985
16041.504,-0.0187
16042.969,-0.0315
16044.434,-0.0872
16045.898,-0.1185
16047.363,-0.0884
16048.828,-0.1206
16050.293,-0.1099
16051.758,-0.0187
16053.223,-0.0260
16054.688,-0.0562
16056.152,-0.1552
16057.617,-0.0810
16059.082,-0.0198
16060.547,-0.0602
16062.012,-0.1587
16063.477,-0.0145
16064.941,-0.0530
16066.406,-0.1757
16067.871,-0.1263
16069.336,-0.1286
16070.801,-0.0538
16072.266,-0.0254
16073.730,-0.1014
16075.195,-0.1500
16076.660,-0.0611
16078.125,-0.1308
16079.590,-0.1512
16081.055,-0.0342
16082.520,0.0145
16083.984,-0.1336
16085.449,-0.0776
16086.914,-0.0376
16088.379,-0.0344
16089.844,-0.0673
16091.309,-0.0207
16092.773,-0.0343
16094.238,-0.1341
16095.703,-0.0288
16097.168,0.0032
16098.633,-0.0357
16100.098,-0.0394
16101.562,-0.1707
16103.027,-0.1201
16104.492,-0.1027
16105.957,-0.0737
16107.422,-0.0546
16108.887,-0.1197
16110.352,-0.1565
16111.816,-0.1684
16113.281,-0.1750
16114.746,-0.0771
16116.211,-0.0831
16117.676,-0.1467
16119.141,-0.1065
16120.605,-0.1371
16122.070,-0.0775
16123.535,-0.1507
16125.000,-0.0903
16126.465,-0.0420
16127.930,0.0195
16129.395,-0.0557
16130.859,-0.1218
16132.324,-0.0352
16133.789,-0.0592
16135.254,-0.0627
16136.719,-0.0991
16138.184,-0.1332
16139.648,-0.0809
16141.113,-0.0413
16142.578,-0.1743
16144.043,-0.1222
16145.508,-0.0781
16146.973,-0.1315
16148.438,-0.0413
16149.902,-0.0837
16151.367,-0.0955
16152.832,-0.0202
16154.297,-0.0815
16155.762,-0.1562
16157.227,-0.1495
16158.691,-0.1275
16160.156,-0.0302
16161.621,-0.1111
16163.086,-0.0765
16164.551,-0.0065
16166.016,-0.0786
16167.480,-0.1567
16168.945,-0.0491
16170.410,-0.1780
16171.875,-0.1190
16173.340,-0.0910
16174.805,-0.1012
16176.270,-0.1026
16177.734,-0.0334
16179.199,-0.0411
16180.664,-0.0929
16182.129,-0.0198
16183.594,-0.0584
16185.059,-0.0920
16186.523,-0.0284
16187.988,-0.0782
16189.453,-0.1040
16190.918,-0.0504
16192.383,-0.1067
16193.848,-0.0776
16195.312,-0.0984
16196.777,-0.0935
16198.242,-0.0883
16199.707,-0.1010
16201.172,-0.0669
16202.637,-0.1433
16204.102,-0.0919
16205.566,-0.0356
16207.031,-0.1028
16208.496,-0.1194
16209.961,-0.0919
16211.426,-0.1983
16212.891,-0.1091
16214.355,-0.0818
16215.820,-0.2031
16217.285,-0.1571
16218.750,-0.0868
16220.215,-0.0736
16221.680,-0.0912
16223.145,-0.1254
16224.609,-0.0698
16226.074,-0.0979
16227.539,-0.0451
16229.004,-0.1061
16230.469,-0.0536
16231.934,-0.0775
16233.398,-0.0429
16234.863,-0.0640
16236.328,-0.1046
16237.793,-0.0852
16239.258,-0.0482
16240.723,-0.1142
16242.188,-0.0992
16243.652,-0.0443
16245.117,-0.0874
16246.582,-0.0630
16248.047,-0.0359
16249.512,-0.0898
16250.977,-0.0827
16252.441,-0.0950
16253.906,-0.0670
16255.371,-0.0763
16256.836,-0.0899
16258.301,-0.0468
16259.766,-0.0904
16261.230,-0.0946
16262.695,-0.1073
16264.160,-0.0163
16265.625,0.0077
16267.090,-0.0785
16268.555,-0.0846
16270.020,-0.1305
16271.484,-0.1404
16272.949,-0.1427
16274.414,-0.1169
16275.879,-0.1553
16277.344,-0.1532
16278.809,-0.0508
16280.273,-0.1284
16281.738,-0.1096
16283.203,0.0014
16284.668,-0.0297
16286.133,-0.1029
16287.598,-0.1219
16289.062,-0.1265
16290.527,-0.0349
16291.992,-0.0754
16293.457,-0.0781
16294.922,-0.0904
16296.387,-0.0822
16297.852,-0.0569
16299.316,-0.1288
16300.781,-0.1248
16302.246,-0.1109
16303.711,-0.1075
16305.176,-0.0760
16306.641,-0.1242
16308.105,-0.1118
16309.570,-0.0947
16311.035,-0.1180
16312.500,-0.1334
16313.965,-0.0309
16315.430,0.0027
16316.895,-0.0094
16318.359,-0.0698
16319.824,-0.0866
16321.289,-0.0906
16322.754,-0.1297
16324.219,-0.0792
16325.684,-0.1138
16327.148,-0.0720
16328.613,0.0123
16330.078,-0.0693
16331.543,-0.1025
16333.008,-0.1310
16334.473,-0.0320
16335.938,-0.0833
16337.402,-0.0973
16338.867,-0.0743
16340.332,-0.0982
16341.797,-0.0679
16343.262,-0.0808
16344.727,-0.0574
16346.191,-0.1111
16347.656,-0.1086
16349.121,-0.0447
16350.586,-0.1200
16352.051,-0.0623
16353.516,-0.0684
16354.980,-0.1106
16356.445,-0.1751
16357.910,-0.0709
16359.375,-0.0126
16360.840,-0.0395
16362.305,-0.0402
16363.770,-0.0604
16365.234,-0.0764
16366.699,-0.0510
16368.164,-0.0500
16369.629,-0.0694
16371.094,-0.1207
16372.559,-0.1304
16374.023,-0.0698
16375.488,-0.0760
16376.953,-0.1041
16378.418,-0.0664
16379.883,-0.0453
16381.348,-0.1125
16382.812,-0.0865
16384.277,-0.0834
16385.742,-0.1171
16387.207,-0.1092
16388.672,-0.1124
16390.137,-0.1066
16391.602,-0.0950
16393.066,-0.0861
16394.531,-0.0388
16395.996,-0.0802
16397.461,-0.0746
16398.926,-0.0529
16400.391,-0.1064
16401.855,-0.0876
16403.320,-0.0689
16404.785,-0.0342
16406.250,-0.0582
16407.715,-0.1230
16409.180,-0.1179
16410.645,-0.0740
16412.109,-0.1014
16413.574,-0.1655
16415.039,-0.1722
16416.504,-0.0814
16417.969,-0.0608
16419.434,-0.0652
16420.898,-0.0735
16422.363,-0.0788
16423.828,-0.0489
16425.293,-0.0652
16426.758,-0.0536
16428.223,-0.0543
16429.688,-0.0461
16431.152,-0.0818
16432.617,-0.1360
16434.082,-0.1440
16435.547,-0.1203
16437.012,-0.0771
16438.477,-0.0697
16439.941,-0.0984
16441.406,-0.0913
16442.871,-0.0600
16444.336,-0.0538
16445.801,-0.0808
16447.266,-0.1180
16448.730,-0.1223
16450.195,-0.1270
16451.660,-0.1502
16453.125,-0.1208
16454.590,-0.1453
16456.055,-0.1239
16457.520,-0.0827
16458.984,-0.1191
16460.449,-0.1358
16461.914,-0.1353
16463.379,-0.1159
16464.844,-0.0751
16466.309,-0.0455
16467.773,-0.0631
16469.238,-0.1104
16470.703,-0.1552
16472.168,-0.1394
16473.633,-0.0917
16475.098,-0.0731
16476.562,-0.0598
16478.027,-0.0630
16479.492,-0.0725
16480.957,-0.0961
16482.422,-0.0743
16483.887,-0.0499
16485.352,-0.0396
16486.816,-0.0335
16488.281,-0.0519
16489.746,-0.1119
16491.211,-0.1060
16492.676,-0.0659
16494.141,-0.0841
16495.605,-0.0882
16497.070,-0.0381
16498.535,-0.0480
16500.000,-0.0618
16501.465,-0.0571
16502.930,-0.0589
16504.395,-0.0653
16505.859,-0.0807
16507.324,-0.1066
16508.789,-0.1115
16510.254,-0.0885
16511.719,-0.0505
16513.184,-0.0303
16514.648,-0.0473
16516.113,-0.0831
16517.578,-0.1077
16519.043,-0.0693
16520.508,-0.0453
16521.973,-0.0855
16523.438,-0.1058
16524.902,-0.0757
16526.367,-0.0579
16527.832,-0.0866
16529.297,-0.0809
16530.762,-0.0476
16532.227,-0.0497
16533.691,-0.0667
16535.156,-0.0496
16536.621,-0.0475
16538.086,-0.0593
16539.551,-0.0767
16541.016,-0.1382
16542.480,-0.1219
16543.945,-0.1241
16545.410,-0.1143
16546.875,-0.0702
16548.340,-0.0619
16549.805,-0.0902
16551.270,-0.0871
16552.734,-0.0698
16554.199,-0.1117
16555.664,-0.1161
16557.129,-0.0534
16558.594,-0.0364
16560.059,-0.0563
16561.523,-0.0578
16562.988,-0.0747
16564.453,-0.0762
16565.918,-0.0652
16567.383,-0.0671
16568.848,-0.0579
16570.312,-0.0450
16571.777,-0.0499
16573.242,-0.0794
16574.707,-0.1089
16576.172,-0.1054
16577.637,-0.1434
16579.102,-0.1116
16580.566,-0.0792
16582.031,-0.0721
16583.496,-0.0548
16584.961,-0.0737
16586.426,-0.0720
16587.891,-0.0924
16589.355,-0.1069
16590.820,-0.0650
16592.285,-0.0503
16593.750,-0.0828
16595.215,-0.1063
16596.680,-0.0972
16598.145,-0.1021
16599.609,-0.0931
16601.074,-0.0707
16602.539,-0.0938
16604.004,-0.0965
16605.469,-0.0552
16606.934,-0.0379
16608.398,-0.0621
16609.863,-0.0811
16611.328,-0.0434
16612.793,-0.0263
16614.258,-0.0658
16615.723,-0.0705
16617.188,-0.0701
16618.652,-0.0674
16620.117,-0.0551
16621.582,-0.0589
16623.047,-0.0860
16624.512,-0.0797
16625.977,-0.0471
16627.441,-0.0676
16628.906,-0.0885
16630.371,-0.0971
16631.836,-0.1295
16633.301,-0.1002
16634.766,-0.0550
16636.230,-0.0784
16637.695,-0.1036
16639.160,-0.1037
16640.625,-0.1112
16642.090,-0.0937
16643.555,-0.0728
16645.020,-0.0649
16646.484,-0.0700
16647.949,-0.0641
16649.414,-0.0503
16650.879,-0.0516
16652.344,-0.0516
16653.809,-0.0401
16655.273,-0.0373
16656.738,-0.0369
16658.203,-0.0503
16659.668,-0.0863
16661.133,-0.0941
16662.598,-0.0676
16664.062,-0.0488
16665.527,-0.0580
16666.992,-0.0594
16668.457,-0.0615
16669.922,-0.0704
16671.387,-0.0602
16672.852,-0.0556
16674.316,-0.0484
16675.781,-0.0489
16677.246,-0.0706
16678.711,-0.1069
16680.176,-0.1149
16681.641,-0.0825
16683.105,-0.0708
16684.570,-0.0918
16686.035,-0.0983
16687.500,-0.0775
16688.965,-0.0843
16690.430,-0.0970
16691.895,-0.1059
16693.359,-0.0996
16694.824,-0.0592
16696.289,-0.0585
16697.754,-0.0668
16699.219,-0.0481
16700.684,-0.0411
16702.148,-0.0769
16703.613,-0.0977
16705.078,-0.0719
16706.543,-0.0675
16708.008,-0.0865
16709.473,-0.0692
16710.938,-0.0381
16712.402,-0.0779
16713.867,-0.1265
16715.332,-0.1063
16716.797,-0.0593
16718.262,-0.0488
16719.727,-0.0524
16721.191,-0.0421
16722.656,-0.0635
16724.121,-0.0955
16725.586,-0.0943
16727.051,-0.0711
16728.516,-0.0709
16729.980,-0.1049
16731.445,-0.1341
16732.910,-0.1359
16734.375,-0.1282
16735.840,-0.1390
16737.305,-0.1471
16738.770,-0.1305
16740.234,-0.1058
16741.699,-0.0665
16743.164,-0.0640
16744.629,-0.0868
16746.094,-0.0802
16747.559,-0.0936
16749.023,-0.1028
16750.488,-0.0663
16751.953,-0.0940
16753.418,-0.1679
16754.883,-0.1565
16756.348,-0.1131
16757.812,-0.0719
16759.277,-0.0511
16760.742,-0.0691
16762.207,-0.0683
16763.672,-0.0811
16765.137,-0.1141
16766.602,-0.1011
16768.066,-0.0728
16769.531,-0.0734
16770.996,-0.0680
16772.461,-0.0404
16773.926,-0.0191
16775.391,-0.0283
16776.855,-0.0582
16778.320,-0.0809
16779.785,-0.0869
16781.250,-0.0666
16782.715,-0.0592
16784.180,-0.0785
16785.645,-0.0956
16787.109,-0.1135
16788.574,-0.1389
16790.039,-0.1584
16791.504,-0.1059
16792.969,-0.0751
16794.434,-0.1133
16795.898,-0.0952
16797.363,-0.0889
16798.828,-0.0948
16800.293,-0.0431
16801.758,-0.0437
16803.223,-0.0802
16804.688,-0.0556
16806.152,-0.0339
16807.617,-0.0566
16809.082,-0.0928
16810.547,-0.0944
16812.012,-0.0483
16813.477,-0.0326
16814.941,-0.0833
16816.406,-0.1143
16817.871,-0.0832
16819.336,-0.0541
16820.801,-0.0455
16822.266,-0.0448
16823.730,-0.0736
16825.195,-0.0959
16826.660,-0.0807
16828.125,-0.0594
16829.590,-0.0482
16831.055,-0.0497
16832.520,-0.0403
16833.984,-0.0352
16835.449,-0.0433
16836.914,-0.0445
16838.379,-0.0616
16839.844,-0.0766
16841.309,-0.0547
16842.773,-0.0614
16844.238,-0.0666
16845.703,-0.0325
16847.168,-0.0385
16848.633,-0.0635
16850.098,-0.0545
16851.562,-0.0499
16853.027,-0.0597
16854.492,-0.1050
16855.957,-0.1135
16857.422,-0.0515
16858.887,-0.0550
16860.352,-0.0829
16861.816,-0.0742
16863.281,-0.1307
16864.746,-0.1550
16866.211,-0.1036
16867.676,-0.0797
16869.141,-0.1006
16870.605,-0.1224
16872.070,-0.1079
16873.535,-0.0666
16875.000,-0.0889
16876.465,-0.1143
16877.930,-0.1228
16879.395,-0.1340
16880.859,-0.1249
16882.324,-0.0883
16883.789,-0.0798
16885.254,-0.0918
16886.719,-0.0707
16888.184,-0.0425
16889.648,-0.0441
16891.113,-0.0563
16892.578,-0.0547
16894.043,-0.0699
16895.508,-0.0622
16896.973,-0.0493
16898.438,-0.0854
16899.902,-0.1427
16901.367,-0.1057
16902.832,-0.0437
16904.297,-0.0397
16905.762,-0.0828
16907.227,-0.1416
16908.691,-0.1139
16910.156,-0.0847
16911.621,-0.1153
16913.086,-0.0960
16914.551,-0.0711
16916.016,-0.0840
16917.480,-0.1167
16918.945,-0.1291
16920.410,-0.1199
16921.875,-0.0868
16923.340,-0.0476
16924.805,-0.0476
16926.270,-0.0651
16927.734,-0.0899
16929.199,-0.0953
16930.664,-0.0821
16932.129,-0.0823
16933.594,-0.0533
16935.059,-0.0765
16936.523,-0.0896
16937.988,-0.0624
16939.453,-0.0843
16940.918,-0.0793
16942.383,-0.0184
16943.848,-0.0252
16945.312,-0.0223
16946.777,-0.0498
16948.242,-0.0908
16949.707,-0.0716
16951.172,-0.0835
16952.637,-0.1097
16954.102,-0.0945
16955.566,-0.0679
16957.031,-0.0494
16958.496,-0.0760
16959.961,-0.0719
16961.426,-0.0948
16962.891,-0.1283
16964.355,-0.0882
16965.820,-0.0774
16967.285,-0.0638
16968.750,-0.0477
16970.215,-0.0392
16971.680,-0.0687
16973.145,-0.1192
16974.609,-0.1243
16976.074,-0.0867
16977.539,-0.0694
16979.004,-0.0715
16980.469,-0.0481
16981.934,-0.0580
16983.398,-0.0591
16984.863,-0.0780
16986.328,-0.0963
16987.793,-0.0802
16989.258,-0.0959
16990.723,-0.0773
16992.188,-0.0453
16993.652,-0.0693
16995.117,-0.0826
16996.582,-0.0796
16998.047,-0.0338
16999.512,-0.0511
17000.977,-0.0696
17002.441,-0.0919
17003.906,-0.1426
17005.371,-0.0686
17006.836,-0.0245
17008.301,-0.0597
17009.766,-0.0290
17011.230,-0.0496
17012.695,-0.0668
17014.160,-0.0712
17015.625,-0.0954
17017.090,-0.0871
17018.555,-0.0991
17020.020,-0.1017
17021.484,-0.1229
17022.949,-0.0943
17024.414,-0.1046
17025.879,-0.0374
17027.344,-0.0598
17028.809,-0.1019
17030.273,-0.0461
17031.738,-0.0317
17033.203,-0.0478
17034.668,-0.0598
17036.133,-0.0808
17037.598,-0.1537
17039.062,-0.1365
17040.527,-0.0637
17041.992,-0.0917
17043.457,-0.1069
17044.922,-0.1501
17046.387,-0.1195
17047.852,-0.0959
17049.316,-0.0384
17050.781,-0.0844
17052.246,-0.1161
17053.711,-0.0503
17055.176,-0.0061
17056.641,-0.0787
17058.105,-0.0546
17059.570,-0.0344
17061.035,-0.0779
17062.500,-0.0547
17063.965,-0.0566
17065.430,-0.0513
17066.895,-0.0997
17068.359,-0.0857
17069.824,-0.0449
17071.289,-0.0935
17072.754,-0.0650
17074.219,-0.0347
17075.684,-0.0872
17077.148,-0.1218
17078.613,-0.0425
17080.078,-0.0189
17081.543,-0.0774
17083.008,-0.1176
17084.473,-0.1264
17085.938,-0.0716
17087.402,-0.0165
17088.867,-0.0176
17090.332,-0.0936
17091.797,-0.1151
17093.262,-0.1105
17094.727,-0.0477
17096.191,0.0273
17097.656,-0.1042
17099.121,-0.1558
17100.586,-0.1109
17102.051,-0.0193
17103.516,-0.0196
17104.980,-0.1043
17106.445,-0.0489
17107.910,-0.0662
17109.375,-0.0837
17110.840,-0.0294
17112.305,-0.0711
17113.770,-0.0490
17115.234,0.0236
17116.699,-0.0438
17118.164,-0.0345
17119.629,0.0109
17121.094,-0.0935
17122.559,-0.1327
17124.023,-0.0734
17125.488,-0.0489
17126.953,-0.0423
17128.418,0.0258
17129.883,-0.0297
17131.348,-0.0637
17132.812,-0.0694
17134.277,-0.1207
17135.742,-0.1637
17137.207,-0.1032
17138.672,-0.0436
17140.137,-0.0928
17141.602,-0.1184
17143.066,-0.0751
17144.531,-0.0693
17145.996,-0.1177
17147.461,-0.1230
17148.926,-0.0734
17150.391,-0.0766
17151.855,-0.1074
17153.320,-0.0443
17154.785,-0.0083
17156.250,-0.1270
17157.715,-0.0244
17159.180,-0.0569
17160.645,-0.1159
17162.109,-0.0748
17163.574,-0.0470
17165.039,-0.0460
17166.504,-0.0591
17167.969,-0.0929
17169.434,-0.1376
17170.898,-0.1439
17172.363,-0.1295
17173.828,-0.0693
17175.293,-0.1031
17176.758,-0.0834
17178.223,-0.0547
17179.688,-0.1259
17181.152,-0.1364
17182.617,-0.0679
17184.082,-0.0386
17185.547,-0.0653
17187.012,-0.0460
17188.477,-0.1091
17189.941,-0.1085
17191.406,-0.0727
17192.871,-0.0456
17194.336,-0.0373
17195.801,-0.0914
17197.266,-0.0874
17198.730,-0.0988
17200.195,-0.0913
17201.660,-0.0949
17203.125,-0.1028
17204.590,-0.1267
17206.055,-0.0826
17207.520,-0.1023
17208.984,-0.1016
17210.449,-0.0644
17211.914,-0.0615
17213.379,-0.0863
17214.844,-0.0159
17216.309,-0.0616
17217.773,-0.1273
17219.238,-0.1008
17220.703,-0.0730
17222.168,-0.0782
17223.633,-0.1743
17225.098,-0.0670
17226.562,-0.0994
17228.027,-0.0341
17229.492,-0.1201
17230.957,-0.1028
17232.422,-0.0567
17233.887,-0.0538
17235.352,-0.0142
17236.816,-0.0636
17238.281,-0.1284
17239.746,0.0364
17241.211,0.0622
17242.676,-0.0976
17244.141,-0.0106
17245.605,-0.1010
17247.070,-0.1410
17248.535,-0.0309
17250.000,-0.0586
17251.465,-0.0565
17252.930,-0.1133
17254.395,-0.1580
17255.859,-0.1586
17257.324,-0.1555
17258.789,-0.1188
17260.254,-0.0219
17261.719,-0.0573
17263.184,-0.0210
17264.648,-0.1007
17266.113,-0.1199
17267.578,-0.1362
17269.043,-0.1797
17270.508,-0.1455
17271.973,-0.0445
17273.438,-0.0842
17274.902,-0.0388
17276.367,-0.1075
17277.832,-0.1045
17279.297,-0.1192
17280.762,-0.0770
17282.227,-0.0552
17283.691,-0.0648
17285.156,-0.1289
17286.621,-0.1170
17288.086,-0.1694
17289.551,-0.1351
17291.016,-0.0453
17292.480,-0.0704
17293.945,-0.1139
17295.410,-0.1369
17296.875,-0.0275
17298.340,-0.1266
17299.805,-0.1197
17301.270,-0.1032
17302.734,-0.1414
17304.199,-0.0833
17305.664,-0.0661
17307.129,-0.0948
17308.594,-0.0145
17310.059,0.0127
17311.523,-0.0782
17312.988,-0.0306
17314.453,-0.0570
17315.918,-0.0878
17317.383,-0.0514
17318.848,-0.1152
17320.312,-0.0516
17321.777,-0.0739
17323.242,-0.1109
17324.707,-0.0201
17326.172,-0.0358
17327.637,-0.0541
17329.102,-0.0015
17330.566,-0.0713
17332.031,-0.1059
17333.496,-0.1174
17334.961,-0.0817
17336.426,-0.0343
17337.891,-0.0671
17339.355,-0.0822
17340.820,-0.0446
