freq_hz,gain_dB,coherence
10201.172,-54.6397,0.9994
10202.637,-54.6351,0.9993
10204.102,-54.6476,0.9994
10205.566,-54.6439,0.9995
10207.031,-54.6390,0.9995
10208.496,-54.6536,0.9993
10209.961,-54.6658,0.9994
10211.426,-54.6629,0.9994
10212.891,-54.6603,0.9995
10214.355,-54.6431,0.9993
10215.820,-54.6288,0.9994
10217.285,-54.6517,0.9994
10218.750,-54.6556,0.9995
10220.215,-54.6399,0.9994
10221.680,-54.6442,0.9995
10223.145,-54.6597,0.9994
10224.609,-54.6663,0.9993
10226.074,-54.6539,0.9994
10227.539,-54.6542,0.9994
10229.004,-54.6687,0.9993
10230.469,-54.6589,0.9993
10231.934,-54.6367,0.9992
10233.398,-54.6425,0.9993
10234.863,-54.6813,0.9994
10236.328,-54.6933,0.9993
10237.793,-54.6792,0.9993
10239.258,-54.6793,0.9993
10240.723,-54.6586,0.9994
10242.188,-54.6351,0.9994
10243.652,-54.6413,0.9994
10245.117,-54.6452,0.9995
10246.582,-54.6411,0.9994
10248.047,-54.6365,0.9994
10249.512,-54.6323,0.9993
10250.977,-54.6424,0.9993
10252.441,-54.6576,0.9993
10253.906,-54.6555,0.9993
10255.371,-54.6496,0.9994
10256.836,-54.6472,0.9994
10258.301,-54.6500,0.9994
10259.766,-54.6467,0.9993
10261.230,-54.6393,0.9992
10262.695,-54.6537,0.9993
10264.160,-54.6703,0.9994
10265.625,-54.6753,0.9993
10267.090,-54.6757,0.9993
10268.555,-54.6766,0.9993
10270.020,-54.6638,0.9993
10271.484,-54.6483,0.9994
10272.949,-54.6584,0.9994
10274.414,-54.6780,0.9993
10275.879,-54.6880,0.9994
10277.344,-54.6881,0.9994
10278.809,-54.6692,0.9994
10280.273,-54.6513,0.9994
10281.738,-54.6548,0.9993
10283.203,-54.6588,0.9993
10284.668,-54.6515,0.9993
10286.133,-54.6303,0.9993
10287.598,-54.6436,0.9994
10289.062,-54.6786,0.9995
10290.527,-54.6591,0.9994
10291.992,-54.6510,0.9993
10293.457,-54.6803,0.9993
10294.922,-54.6772,0.9993
10296.387,-54.6582,0.9991
10297.852,-54.6456,0.9992
10299.316,-54.6529,0.9993
10300.781,-54.6635,0.9993
10302.246,-54.6553,0.9993
10303.711,-54.6424,0.9994
10305.176,-54.6403,0.9994
10306.641,-54.6665,0.9993
10308.105,-54.6688,0.9993
10309.570,-54.6571,0.9993
10311.035,-54.6627,0.9994
10312.500,-54.6601,0.9993
10313.965,-54.6605,0.9993
10315.430,-54.6655,0.9994
10316.895,-54.6725,0.9994
10318.359,-54.6788,0.9992
10319.824,-54.6704,0.9992
10321.289,-54.6653,0.9992
10322.754,-54.6646,0.9993
10324.219,-54.6638,0.9994
10325.684,-54.6619,0.9994
10327.148,-54.6610,0.9994
10328.613,-54.6558,0.9992
10330.078,-54.6575,0.9992
10331.543,-54.6669,0.9993
10333.008,-54.6812,0.9994
10334.473,-54.6877,0.9994
10335.938,-54.6622,0.9994
10337.402,-54.6437,0.9994
10338.867,-54.6406,0.9993
10340.332,-54.6640,0.9993
10341.797,-54.6951,0.9993
10343.262,-54.7155,0.9993
10344.727,-54.6729,0.9991
10346.191,-54.6321,0.9992
10347.656,-54.6478,0.9994
10349.121,-54.6782,0.9993
10350.586,-54.6835,0.9993
10352.051,-54.6793,0.9994
10353.516,-54.6990,0.9993
10354.980,-54.6940,0.9993
10356.445,-54.6580,0.9993
10357.910,-54.6553,0.9992
10359.375,-54.6777,0.9993
10360.840,-54.6790,0.9994
10362.305,-54.6516,0.9992
10363.770,-54.6569,0.9993
10365.234,-54.6793,0.9994
10366.699,-54.6621,0.9993
10368.164,-54.6587,0.9993
10369.629,-54.6550,0.9993
10371.094,-54.6457,0.9993
10372.559,-54.6550,0.9993
10374.023,-54.6506,0.9994
10375.488,-54.6712,0.9993
10376.953,-54.6899,0.9992
10378.418,-54.6982,0.9993
10379.883,-54.7069,0.9994
10381.348,-54.6984,0.9992
10382.812,-54.6873,0.9993
10384.277,-54.6697,0.9993
10385.742,-54.6699,0.9992
10387.207,-54.6857,0.9994
10388.672,-54.6884,0.9994
10390.137,-54.6794,0.9993
10391.602,-54.6816,0.9993
10393.066,-54.6919,0.9993
10394.531,-54.6977,0.9992
10395.996,-54.6742,0.9991
10397.461,-54.6797,0.9991
10398.926,-54.6802,0.9992
10400.391,-54.6809,0.9993
10401.855,-54.6879,0.9993
10403.320,-54.6755,0.9993
10404.785,-54.6808,0.9993
10406.250,-54.6719,0.9991
10407.715,-54.6683,0.9991
10409.180,-54.6795,0.9992
10410.645,-54.6712,0.9991
10412.109,-54.6790,0.9992
10413.574,-54.6646,0.9993
10415.039,-54.6718,0.9994
10416.504,-54.6573,0.9992
10417.969,-54.6496,0.9993
10419.434,-54.6687,0.9993
10420.898,-54.6885,0.9992
10422.363,-54.6820,0.9991
10423.828,-54.6728,0.9992
10425.293,-54.6877,0.9992
10426.758,-54.7084,0.9992
10428.223,-54.7046,0.9992
10429.688,-54.6873,0.9991
10431.152,-54.6901,0.9991
10432.617,-54.7068,0.9992
10434.082,-54.7120,0.9991
10435.547,-54.6616,0.9991
10437.012,-54.6479,0.9992
10438.477,-54.6703,0.9991
10439.941,-54.6768,0.9992
10441.406,-54.6734,0.9991
10442.871,-54.7038,0.9990
10444.336,-54.7106,0.9991
10445.801,-54.6733,0.9991
10447.266,-54.6504,0.9992
10448.730,-54.6909,0.9994
10450.195,-54.7111,0.9993
10451.660,-54.6820,0.9990
10453.125,-54.6887,0.9992
10454.590,-54.7260,0.9993
10456.055,-54.6937,0.9992
10457.520,-54.6549,0.9992
10458.984,-54.6483,0.9992
10460.449,-54.6660,0.9992
10461.914,-54.6709,0.9990
10463.379,-54.6700,0.9989
10464.844,-54.6662,0.9990
10466.309,-54.6914,0.9990
10467.773,-54.7057,0.9990
10469.238,-54.7083,0.9991
10470.703,-54.7090,0.9992
10472.168,-54.7040,0.9991
10473.633,-54.6824,0.9991
10475.098,-54.6842,0.9991
10476.562,-54.6936,0.9991
10478.027,-54.6634,0.9992
10479.492,-54.6790,0.9991
10480.957,-54.6998,0.9989
10482.422,-54.6693,0.9989
10483.887,-54.6795,0.9990
10485.352,-54.6995,0.9989
10486.816,-54.6916,0.9990
10488.281,-54.7169,0.9988
10489.746,-54.7225,0.9990
10491.211,-54.7043,0.9990
10492.676,-54.6809,0.9990
10494.141,-54.7155,0.9991
10495.605,-54.7083,0.9992
10497.070,-54.6941,0.9992
10498.535,-54.6980,0.9991
10500.000,-54.6905,0.9989
10501.465,-54.6869,0.9989
10502.930,-54.6572,0.9989
10504.395,-54.6932,0.9990
10505.859,-54.6740,0.9989
10507.324,-54.7011,0.9990
10508.789,-54.6895,0.9989
10510.254,-54.6811,0.9989
10511.719,-54.6584,0.9989
10513.184,-54.6791,0.9989
10514.648,-54.6892,0.9991
10516.113,-54.6887,0.9990
10517.578,-54.6934,0.9989
10519.043,-54.6780,0.9990
10520.508,-54.6865,0.9989
10521.973,-54.6912,0.9988
10523.438,-54.6801,0.9989
10524.902,-54.6499,0.9990
10526.367,-54.6970,0.9989
10527.832,-54.7360,0.9989
10529.297,-54.6759,0.9989
10530.762,-54.6544,0.9988
10532.227,-54.6571,0.9987
10533.691,-54.7120,0.9988
10535.156,-54.6950,0.9988
10536.621,-54.7116,0.9989
10538.086,-54.7082,0.9988
10539.551,-54.6902,0.9989
10541.016,-54.6782,0.9989
10542.480,-54.7299,0.9989
10543.945,-54.6920,0.9988
10545.410,-54.7102,0.9988
10546.875,-54.6944,0.9989
10548.340,-54.6729,0.9988
10549.805,-54.7241,0.9988
10551.270,-54.6955,0.9989
10552.734,-54.6912,0.9991
10554.199,-54.7074,0.9991
10555.664,-54.6874,0.9987
10557.129,-54.6850,0.9987
10558.594,-54.6917,0.9986
10560.059,-54.6801,0.9987
10561.523,-54.6674,0.9987
10562.988,-54.7050,0.9984
10564.453,-54.6752,0.9987
10565.918,-54.6609,0.9988
10567.383,-54.7079,0.9987
10568.848,-54.7120,0.9987
10570.312,-54.6978,0.9990
10571.777,-54.6415,0.9988
10573.242,-54.7077,0.9987
10574.707,-54.6980,0.9987
10576.172,-54.6866,0.9987
10577.637,-54.7017,0.9987
10579.102,-54.6416,0.9985
10580.566,-54.6157,0.9986
10582.031,-54.6614,0.9989
10583.496,-54.6860,0.9989
10584.961,-54.6503,0.9987
10586.426,-54.6704,0.9986
10587.891,-54.6425,0.9989
10589.355,-54.6911,0.9988
10590.820,-54.7026,0.9986
10592.285,-54.7022,0.9985
10593.750,-54.6630,0.9983
10595.215,-54.7008,0.9987
10596.680,-54.6554,0.9988
10598.145,-54.6622,0.9987
10599.609,-54.6945,0.9988
10601.074,-54.6784,0.9985
10602.539,-54.6950,0.9986
10604.004,-54.7104,0.9987
10605.469,-54.7340,0.9987
10606.934,-54.6971,0.9988
10608.398,-54.6196,0.9989
10609.863,-54.6955,0.9988
10611.328,-54.6873,0.9986
10612.793,-54.6625,0.9987
10614.258,-54.6617,0.9987
10615.723,-54.6748,0.9987
10617.188,-54.7346,0.9989
10618.652,-54.6674,0.9988
10620.117,-54.5921,0.9987
10621.582,-54.6691,0.9988
10623.047,-54.6902,0.9987
10624.512,-54.6461,0.9987
10625.977,-54.6468,0.9987
10627.441,-54.6869,0.9986
10628.906,-54.7276,0.9984
10630.371,-54.6224,0.9983
10631.836,-54.6576,0.9985
10633.301,-54.6846,0.9986
10634.766,-54.6485,0.9984
10636.230,-54.6494,0.9984
10637.695,-54.6591,0.9984
10639.160,-54.6169,0.9982
10640.625,-54.6357,0.9986
10642.090,-54.6576,0.9986
10643.555,-54.6986,0.9988
10645.020,-54.6911,0.9988
10646.484,-54.6592,0.9986
10647.949,-54.6473,0.9989
10649.414,-54.6491,0.9987
10650.879,-54.6815,0.9986
10652.344,-54.6793,0.9985
10653.809,-54.6220,0.9984
10655.273,-54.6267,0.9983
10656.738,-54.6066,0.9985
10658.203,-54.6711,0.9986
10659.668,-54.6314,0.9985
10661.133,-54.6567,0.9988
10662.598,-54.7006,0.9985
10664.062,-54.6442,0.9985
10665.527,-54.6446,0.9986
10666.992,-54.7249,0.9986
10668.457,-54.6850,0.9985
10669.922,-54.6587,0.9985
10671.387,-54.6262,0.9986
10672.852,-54.6544,0.9988
10674.316,-54.6452,0.9986
10675.781,-54.6389,0.9987
10677.246,-54.6668,0.9986
10678.711,-54.6563,0.9983
10680.176,-54.6275,0.9985
10681.641,-54.6538,0.9986
10683.105,-54.6752,0.9988
10684.570,-54.6486,0.9987
10686.035,-54.6128,0.9988
10687.500,-54.6757,0.9987
10688.965,-54.6500,0.9984
10690.430,-54.6280,0.9984
10691.895,-54.6395,0.9983
10693.359,-54.6621,0.9985
10694.824,-54.6687,0.9984
10696.289,-54.6220,0.9987
10697.754,-54.6397,0.9986
10699.219,-54.6526,0.9988
10700.684,-54.6358,0.9987
10702.148,-54.6648,0.9986
10703.613,-54.6283,0.9987
10705.078,-54.6389,0.9986
10706.543,-54.6409,0.9984
10708.008,-54.6052,0.9984
10709.473,-54.6486,0.9985
10710.938,-54.6667,0.9983
10712.402,-54.6587,0.9984
10713.867,-54.6762,0.9985
10715.332,-54.5879,0.9987
10716.797,-54.6434,0.9984
10718.262,-54.6608,0.9986
10719.727,-54.6718,0.9988
10721.191,-54.6206,0.9987
10722.656,-54.6127,0.9986
10724.121,-54.6773,0.9984
10725.586,-54.6579,0.9986
10727.051,-54.6354,0.9987
10728.516,-54.6417,0.9988
10729.980,-54.6394,0.9989
10731.445,-54.6654,0.9986
10732.910,-54.6006,0.9985
10734.375,-54.6292,0.9986
10735.840,-54.5991,0.9985
10737.305,-54.6276,0.9987
10738.770,-54.6846,0.9987
10740.234,-54.6398,0.9987
10741.699,-54.6458,0.9985
10743.164,-54.6226,0.9987
10744.629,-54.6166,0.9985
10746.094,-54.6315,0.9986
10747.559,-54.6754,0.9986
10749.023,-54.7000,0.9989
10750.488,-54.6334,0.9988
10751.953,-54.6324,0.9988
10753.418,-54.6353,0.9987
10754.883,-54.6299,0.9988
10756.348,-54.6371,0.9987
10757.812,-54.6262,0.9988
10759.277,-54.6382,0.9986
10760.742,-54.6578,0.9985
10762.207,-54.6302,0.9987
10763.672,-54.6422,0.9988
10765.137,-54.5925,0.9990
10766.602,-54.6370,0.9988
10768.066,-54.6192,0.9989
10769.531,-54.6317,0.9988
10770.996,-54.6243,0.9989
10772.461,-54.5977,0.9986
10773.926,-54.6251,0.9986
10775.391,-54.6402,0.9987
10776.855,-54.6322,0.9988
10778.320,-54.6135,0.9987
10779.785,-54.6148,0.9988
10781.250,-54.6530,0.9989
10782.715,-54.6322,0.9989
10784.180,-54.5930,0.9989
10785.645,-54.6198,0.9988
10787.109,-54.6018,0.9988
10788.574,-54.5750,0.9988
10790.039,-54.6168,0.9988
10791.504,-54.6645,0.9985
10792.969,-54.6155,0.9986
10794.434,-54.5956,0.9988
10795.898,-54.5853,0.9988
10797.363,-54.6436,0.9988
10798.828,-54.6680,0.9988
10800.293,-54.6664,0.9989
10801.758,-54.6245,0.9988
10803.223,-54.5924,0.9988
10804.688,-54.6220,0.9988
10806.152,-54.6086,0.9990
10807.617,-54.6113,0.9990
10809.082,-54.6026,0.9988
10810.547,-54.6222,0.9986
10812.012,-54.6334,0.9988
10813.477,-54.6555,0.9989
10814.941,-54.6560,0.9990
10816.406,-54.6209,0.9990
10817.871,-54.6230,0.9987
10819.336,-54.6338,0.9987
10820.801,-54.6109,0.9991
10822.266,-54.6163,0.9989
10823.730,-54.6478,0.9988
10825.195,-54.6170,0.9989
10826.660,-54.5827,0.9989
10828.125,-54.6005,0.9991
10829.590,-54.6315,0.9990
10831.055,-54.6386,0.9988
10832.520,-54.6397,0.9989
10833.984,-54.6241,0.9988
10835.449,-54.6147,0.9989
10836.914,-54.6188,0.9989
10838.379,-54.6184,0.9987
10839.844,-54.5974,0.9987
10841.309,-54.6411,0.9987
10842.773,-54.6189,0.9989
10844.238,-54.6542,0.9990
10845.703,-54.6161,0.9991
10847.168,-54.5911,0.9989
10848.633,-54.5975,0.9990
10850.098,-54.6383,0.9989
10851.562,-54.6299,0.9990
10853.027,-54.6230,0.9991
10854.492,-54.6250,0.9991
10855.957,-54.6163,0.9991
10857.422,-54.6505,0.9989
10858.887,-54.6287,0.9990
10860.352,-54.6084,0.9989
10861.816,-54.6575,0.9989
10863.281,-54.6516,0.9990
10864.746,-54.6444,0.9989
10866.211,-54.6319,0.9990
10867.676,-54.6275,0.9989
10869.141,-54.5979,0.9991
10870.605,-54.6005,0.9992
10872.070,-54.6207,0.9991
10873.535,-54.5834,0.9992
10875.000,-54.5871,0.9991
10876.465,-54.6193,0.9992
10877.930,-54.6148,0.9991
10879.395,-54.6058,0.9991
10880.859,-54.6105,0.9991
10882.324,-54.6240,0.9991
10883.789,-54.6201,0.9989
10885.254,-54.6113,0.9990
10886.719,-54.6119,0.9992
10888.184,-54.6186,0.9991
10889.648,-54.6302,0.9990
10891.113,-54.6175,0.9991
10892.578,-54.5906,0.9990
10894.043,-54.6108,0.9991
10895.508,-54.6556,0.9991
10896.973,-54.6330,0.9991
10898.438,-54.6064,0.9990
10899.902,-54.6036,0.9992
10901.367,-54.6003,0.9991
10902.832,-54.6165,0.9992
10904.297,-54.6455,0.9991
10905.762,-54.6458,0.9991
10907.227,-54.6291,0.9993
10908.691,-54.6360,0.9992
10910.156,-54.6409,0.9991
10911.621,-54.6257,0.9993
10913.086,-54.6059,0.9993
10914.551,-54.6021,0.9993
10916.016,-54.6242,0.9993
10917.480,-54.6208,0.9992
10918.945,-54.6440,0.9991
10920.410,-54.6438,0.9991
10921.875,-54.6203,0.9991
10923.340,-54.6241,0.9991
10924.805,-54.6102,0.9993
10926.270,-54.6121,0.9993
10927.734,-54.6317,0.9992
10929.199,-54.6184,0.9991
10930.664,-54.6178,0.9991
10932.129,-54.6347,0.9993
10933.594,-54.6487,0.9993
10935.059,-54.6410,0.9991
10936.523,-54.6081,0.9989
10937.988,-54.6179,0.9990
10939.453,-54.6373,0.9993
10940.918,-54.6254,0.9994
10942.383,-54.6110,0.9992
10943.848,-54.5993,0.9991
10945.312,-54.6073,0.9991
10946.777,-54.6144,0.9991
10948.242,-54.5957,0.9990
10949.707,-54.6037,0.9992
10951.172,-54.6306,0.9992
10952.637,-54.6145,0.9992
10954.102,-54.6234,0.9991
10955.566,-54.6495,0.9993
10957.031,-54.6473,0.9992
10958.496,-54.6335,0.9993
10959.961,-54.6373,0.9993
10961.426,-54.6452,0.9991
10962.891,-54.6690,0.9990
10964.355,-54.6615,0.9991
10965.820,-54.6300,0.9993
10967.285,-54.6318,0.9993
10968.750,-54.6428,0.9992
10970.215,-54.6243,0.9991
10971.680,-54.6273,0.9990
10973.145,-54.6215,0.9990
10974.609,-54.6206,0.9992
10976.074,-54.6338,0.9992
10977.539,-54.6268,0.9992
10979.004,-54.6260,0.9992
10980.469,-54.6465,0.9993
10981.934,-54.6482,0.9993
10983.398,-54.6194,0.9991
10984.863,-54.6155,0.9991
10986.328,-54.6524,0.9992
10987.793,-54.6511,0.9992
10989.258,-54.6325,0.9992
10990.723,-54.6323,0.9993
10992.188,-54.6439,0.9992
10993.652,-54.6408,0.9993
10995.117,-54.6414,0.9992
10996.582,-54.6582,0.9993
10998.047,-54.6433,0.9994
10999.512,-54.6188,0.9994
11000.977,-54.6178,0.9994
11002.441,-54.6299,0.9993
11003.906,-54.6438,0.9992
11005.371,-54.6536,0.9993
11006.836,-54.6468,0.9993
11008.301,-54.6368,0.9993
11009.766,-54.6256,0.9993
11011.230,-54.6305,0.9993
11012.695,-54.6437,0.9993
11014.160,-54.6501,0.9993
11015.625,-54.6546,0.9993
11017.090,-54.6478,0.9994
11018.555,-54.6579,0.9993
11020.020,-54.6623,0.9993
11021.484,-54.6711,0.9994
11022.949,-54.6775,0.9994
11024.414,-54.6474,0.9994
11025.879,-54.6262,0.9992
11027.344,-54.6160,0.9992
11028.809,-54.6205,0.9994
11030.273,-54.6497,0.9993
11031.738,-54.6612,0.9993
11033.203,-54.6328,0.9994
11034.668,-54.6144,0.9993
11036.133,-54.6371,0.9992
11037.598,-54.6516,0.9993
11039.062,-54.6363,0.9993
11040.527,-54.6379,0.9992
11041.992,-54.6515,0.9993
11043.457,-54.6364,0.9993
11044.922,-54.6109,0.9994
11046.387,-54.6068,0.9993
11047.852,-54.6271,0.9993
11049.316,-54.6429,0.9993
11050.781,-54.6474,0.9993
11052.246,-54.6475,0.9994
11053.711,-54.6398,0.9994
11055.176,-54.6413,0.9994
11056.641,-54.6388,0.9994
11058.105,-54.6274,0.9994
11059.570,-54.6349,0.9994
11061.035,-54.6460,0.9993
11062.500,-54.6434,0.9991
11063.965,-54.6496,0.9992
11065.430,-54.6532,0.9993
11066.895,-54.6585,0.9993
11068.359,-54.6545,0.9993
11069.824,-54.6456,0.9993
11071.289,-54.6464,0.9993
11072.754,-54.6503,0.9993
11074.219,-54.6436,0.9993
11075.684,-54.6357,0.9993
11077.148,-54.6456,0.9992
11078.613,-54.6362,0.9992
11080.078,-54.6180,0.9992
11081.543,-54.6173,0.9993
11083.008,-54.6332,0.9993
11084.473,-54.6467,0.9993
11085.938,-54.6360,0.9993
11087.402,-54.6190,0.9993
11088.867,-54.6190,0.9993
11090.332,-54.6377,0.9993
11091.797,-54.6454,0.9992
11093.262,-54.6324,0.9992
11094.727,-54.6355,0.9993
11096.191,-54.6547,0.9993
11097.656,-54.6589,0.9993
11099.121,-54.6461,0.9993
11100.586,-54.6343,0.9992
11102.051,-54.6356,0.9994
11103.516,-54.6539,0.9994
11104.980,-54.6620,0.9994
11106.445,-54.6373,0.9992
11107.910,-54.6252,0.9993
11109.375,-54.6454,0.9993
11110.840,-54.6457,0.9993
11112.305,-54.6254,0.9994
11113.770,-54.6180,0.9995
11115.234,-54.6277,0.9994
11116.699,-54.6446,0.9993
11118.164,-54.6584,0.9993
11119.629,-54.6629,0.9994
11121.094,-54.6583,0.9994
11122.559,-54.6654,0.9994
11124.023,-54.6577,0.9994
11125.488,-54.6484,0.9993
11126.953,-54.6769,0.9993
11128.418,-54.6819,0.9994
11129.883,-54.6660,0.9995
11131.348,-54.6697,0.9993
11132.812,-54.6635,0.9993
11134.277,-54.6551,0.9993
11135.742,-54.6669,0.9993
11137.207,-54.6682,0.9993
11138.672,-54.6519,0.9992
11140.137,-54.6502,0.9992
11141.602,-54.6646,0.9993
11143.066,-54.6643,0.9994
11144.531,-54.6546,0.9993
11145.996,-54.6591,0.9993
11147.461,-54.6517,0.9994
11148.926,-54.6392,0.9994
11150.391,-54.6350,0.9994
11151.855,-54.6426,0.9994
11153.320,-54.6753,0.9995
11154.785,-54.6927,0.9994
11156.250,-54.6715,0.9994
11157.715,-54.6464,0.9993
11159.180,-54.6475,0.9993
11160.645,-54.6658,0.9993
11162.109,-54.6720,0.9993
11163.574,-54.6662,0.9993
11165.039,-54.6578,0.9993
11166.504,-54.6489,0.9994
11167.969,-54.6611,0.9994
11169.434,-54.6610,0.9993
11170.898,-54.6413,0.9992
11172.363,-54.6542,0.9992
11173.828,-54.6704,0.9994
11175.293,-54.6652,0.9994
11176.758,-54.6599,0.9993
11178.223,-54.6621,0.9992
11179.688,-54.6555,0.9992
11181.152,-54.6593,0.9992
11182.617,-54.6780,0.9992
11184.082,-54.6796,0.9992
11185.547,-54.6590,0.9994
11187.012,-54.6503,0.9993
11188.477,-54.6845,0.9992
11189.941,-54.6941,0.9991
11191.406,-54.6933,0.9992
11192.871,-54.7033,0.9993
11194.336,-54.6735,0.9992
11195.801,-54.6607,0.9991
11197.266,-54.6739,0.9993
11198.730,-54.6704,0.9993
11200.195,-54.6826,0.9993
11201.660,-54.6858,0.9993
11203.125,-54.6685,0.9994
11204.590,-54.6722,0.9994
11206.055,-54.6714,0.9993
11207.520,-54.6605,0.9991
11208.984,-54.6869,0.9990
11210.449,-54.7099,0.9991
11211.914,-54.6852,0.9991
11213.379,-54.6760,0.9992
11214.844,-54.6905,0.9992
11216.309,-54.6810,0.9993
11217.773,-54.6752,0.9993
11219.238,-54.6582,0.9994
11220.703,-54.6447,0.9992
11222.168,-54.6589,0.9992
11223.633,-54.6651,0.9993
11225.098,-54.6775,0.9994
11226.562,-54.6847,0.9993
11228.027,-54.6705,0.9993
11229.492,-54.6692,0.9993
11230.957,-54.6788,0.9992
11232.422,-54.6675,0.9992
11233.887,-54.6439,0.9991
11235.352,-54.6480,0.9992
11236.816,-54.6707,0.9991
11238.281,-54.6679,0.9991
11239.746,-54.6678,0.9992
11241.211,-54.6605,0.9990
11242.676,-54.6870,0.9992
11244.141,-54.6911,0.9993
11245.605,-54.6686,0.9993
11247.070,-54.6712,0.9993
11248.535,-54.6679,0.9993
11250.000,-54.6629,0.9993
11251.465,-54.6804,0.9993
11252.930,-54.6776,0.9993
11254.395,-54.6589,0.9992
11255.859,-54.6506,0.9991
11257.324,-54.6845,0.9993
11258.789,-54.7021,0.9992
11260.254,-54.6957,0.9992
11261.719,-54.6784,0.9993
11263.184,-54.7042,0.9994
11264.648,-54.7347,0.9993
11266.113,-54.7203,0.9992
11267.578,-54.7234,0.9992
11269.043,-54.6931,0.9992
11270.508,-54.6509,0.9992
11271.973,-54.6565,0.9993
11273.438,-54.6838,0.9993
11274.902,-54.6768,0.9993
11276.367,-54.6691,0.9992
11277.832,-54.6720,0.9992
11279.297,-54.6814,0.9992
11280.762,-54.6902,0.9992
11282.227,-54.7010,0.9992
11283.691,-54.6920,0.9992
11285.156,-54.6498,0.9992
11286.621,-54.6515,0.9992
11288.086,-54.6599,0.9992
11289.551,-54.6595,0.9990
11291.016,-54.6917,0.9990
11292.480,-54.6824,0.9993
11293.945,-54.6699,0.9993
11295.410,-54.6818,0.9993
11296.875,-54.6792,0.9990
11298.340,-54.6808,0.9991
11299.805,-54.7221,0.9992
11301.270,-54.7178,0.9992
11302.734,-54.6825,0.9990
11304.199,-54.6687,0.9990
11305.664,-54.6915,0.9992
11307.129,-54.7010,0.9992
11308.594,-54.6920,0.9992
11310.059,-54.7178,0.9990
11311.523,-54.7028,0.9990
11312.988,-54.6685,0.9992
11314.453,-54.6626,0.9992
11315.918,-54.6743,0.9991
11317.383,-54.6917,0.9991
11318.848,-54.7156,0.9991
11320.312,-54.6854,0.9990
11321.777,-54.6787,0.9992
11323.242,-54.6936,0.9992
11324.707,-54.6906,0.9991
11326.172,-54.6956,0.9990
11327.637,-54.6800,0.9992
11329.102,-54.6979,0.9992
11330.566,-54.7430,0.9992
11332.031,-54.7406,0.9992
11333.496,-54.7161,0.9991
11334.961,-54.6900,0.9990
11336.426,-54.7057,0.9990
11337.891,-54.7391,0.9991
11339.355,-54.7203,0.9991
11340.820,-54.6929,0.9991
11342.285,-54.6783,0.9990
11343.750,-54.6609,0.9992
11345.215,-54.6693,0.9991
11346.680,-54.6998,0.9990
11348.145,-54.7111,0.9990
11349.609,-54.6857,0.9992
11351.074,-54.6550,0.9990
11352.539,-54.6498,0.9990
11354.004,-54.6858,0.9992
11355.469,-54.6929,0.9992
11356.934,-54.6961,0.9991
11358.398,-54.6625,0.9988
11359.863,-54.6491,0.9991
11361.328,-54.6442,0.9992
11362.793,-54.6769,0.9992
11364.258,-54.7175,0.9991
11365.723,-54.7036,0.9988
11367.188,-54.6739,0.9990
11368.652,-54.7013,0.9992
11370.117,-54.7053,0.9990
11371.582,-54.6944,0.9991
11373.047,-54.6816,0.9990
11374.512,-54.6890,0.9990
11375.977,-54.7145,0.9991
11377.441,-54.7198,0.9992
11378.906,-54.6988,0.9990
11380.371,-54.6876,0.9990
11381.836,-54.6959,0.9990
11383.301,-54.7110,0.9991
11384.766,-54.6754,0.9989
11386.230,-54.7027,0.9988
11387.695,-54.7271,0.9989
11389.160,-54.7124,0.9989
11390.625,-54.7151,0.9987
11392.090,-54.7040,0.9989
11393.555,-54.6582,0.9988
11395.020,-54.6857,0.9988
11396.484,-54.6744,0.9988
11397.949,-54.6882,0.9989
11399.414,-54.6684,0.9987
11400.879,-54.6876,0.9988
11402.344,-54.6767,0.9988
11403.809,-54.6694,0.9989
11405.273,-54.6679,0.9989
11406.738,-54.7048,0.9988
11408.203,-54.6977,0.9986
11409.668,-54.6742,0.9987
11411.133,-54.6976,0.9988
11412.598,-54.7020,0.9987
11414.062,-54.6979,0.9989
11415.527,-54.7166,0.9989
11416.992,-54.7032,0.9988
11418.457,-54.6767,0.9989
11419.922,-54.6811,0.9989
11421.387,-54.7041,0.9989
11422.852,-54.7106,0.9986
11424.316,-54.6883,0.9989
11425.781,-54.7014,0.9991
11427.246,-54.6806,0.9987
11428.711,-54.6787,0.9988
11430.176,-54.7071,0.9986
11431.641,-54.7420,0.9987
11433.105,-54.6800,0.9987
11434.570,-54.6652,0.9985
11436.035,-54.6862,0.9984
11437.500,-54.6980,0.9989
11438.965,-54.6824,0.9988
11440.430,-54.7307,0.9989
11441.895,-54.7186,0.9989
11443.359,-54.7042,0.9986
11444.824,-54.6695,0.9986
11446.289,-54.6639,0.9988
11447.754,-54.6597,0.9989
11449.219,-54.6853,0.9988
11450.684,-54.7114,0.9989
11452.148,-54.6303,0.9987
11453.613,-54.6464,0.9987
11455.078,-54.7000,0.9990
11456.543,-54.6916,0.9989
11458.008,-54.6989,0.9986
11459.473,-54.6881,0.9983
11460.938,-54.7053,0.9986
11462.402,-54.6752,0.9986
11463.867,-54.7072,0.9987
11465.332,-54.6603,0.9988
11466.797,-54.6772,0.9987
11468.262,-54.6681,0.9988
11469.727,-54.6633,0.9987
11471.191,-54.7213,0.9986
11472.656,-54.6814,0.9986
11474.121,-54.6669,0.9988
11475.586,-54.6934,0.9988
11477.051,-54.6836,0.9988
11478.516,-54.7134,0.9987
11479.980,-54.7036,0.9987
