freq_hz,gain_dB,coherence
16844.238,-10.9367,1.0000
16845.703,-10.9374,1.0000
16847.168,-10.9371,1.0000
16848.633,-10.9374,1.0000
16850.098,-10.9388,1.0000
16851.562,-10.9393,1.0000
16853.027,-10.9390,1.0000
16854.492,-10.9393,1.0000
16855.957,-10.9405,1.0000
16857.422,-10.9416,1.0000
16858.887,-10.9416,1.0000
16860.352,-10.9418,1.0000
16861.816,-10.9419,1.0000
16863.281,-10.9422,1.0000
16864.746,-10.9430,1.0000
16866.211,-10.9438,1.0000
16867.676,-10.9449,1.0000
16869.141,-10.9455,1.0000
16870.605,-10.9450,1.0000
16872.070,-10.9441,1.0000
16873.535,-10.9450,1.0000
16875.000,-10.9462,1.0000
16876.465,-10.9469,1.0000
16877.930,-10.9476,1.0000
16879.395,-10.9481,1.0000
16880.859,-10.9483,1.0000
16882.324,-10.9486,1.0000
16883.789,-10.9492,1.0000
16885.254,-10.9498,1.0000
16886.719,-10.9507,1.0000
16888.184,-10.9520,1.0000
16889.648,-10.9515,1.0000
16891.113,-10.9515,1.0000
16892.578,-10.9519,1.0000
16894.043,-10.9523,1.0000
16895.508,-10.9534,1.0000
16896.973,-10.9534,1.0000
16898.438,-10.9531,1.0000
16899.902,-10.9535,1.0000
16901.367,-10.9548,1.0000
16902.832,-10.9564,1.0000
16904.297,-10.9563,1.0000
16905.762,-10.9563,1.0000
16907.227,-10.9568,1.0000
16908.691,-10.9574,1.0000
16910.156,-10.9578,1.0000
16911.621,-10.9581,1.0000
16913.086,-10.9584,1.0000
16914.551,-10.9596,1.0000
16916.016,-10.9607,1.0000
16917.480,-10.9604,1.0000
16918.945,-10.9610,1.0000
16920.410,-10.9620,1.0000
16921.875,-10.9625,1.0000
16923.340,-10.9623,1.0000
16924.805,-10.9624,1.0000
16926.270,-10.9633,1.0000
16927.734,-10.9646,1.0000
16929.199,-10.9647,1.0000
16930.664,-10.9641,1.0000
16932.129,-10.9643,1.0000
16933.594,-10.9657,1.0000
16935.059,-10.9673,1.0000
16936.523,-10.9682,1.0000
16937.988,-10.9687,1.0000
16939.453,-10.9683,1.0000
16940.918,-10.9680,1.0000
16942.383,-10.9675,1.0000
16943.848,-10.9685,1.0000
16945.312,-10.9702,1.0000
16946.777,-10.9705,1.0000
16948.242,-10.9712,1.0000
16949.707,-10.9724,1.0000
16951.172,-10.9734,1.0000
16952.637,-10.9745,1.0000
16954.102,-10.9739,1.0000
16955.566,-10.9742,1.0000
16957.031,-10.9742,1.0000
16958.496,-10.9749,1.0000
16959.961,-10.9754,1.0000
16961.426,-10.9762,1.0000
16962.891,-10.9771,1.0000
16964.355,-10.9767,1.0000
16965.820,-10.9777,1.0000
16967.285,-10.9794,1.0000
16968.750,-10.9803,1.0000
16970.215,-10.9804,1.0000
16971.680,-10.9804,1.0000
16973.145,-10.9801,1.0000
16974.609,-10.9808,1.0000
16976.074,-10.9822,1.0000
16977.539,-10.9827,1.0000
16979.004,-10.9823,1.0000
16980.469,-10.9836,1.0000
16981.934,-10.9853,1.0000
16983.398,-10.9859,1.0000
16984.863,-10.9855,1.0000
16986.328,-10.9852,1.0000
16987.793,-10.9865,1.0000
16989.258,-10.9886,1.0000
16990.723,-10.9897,1.0000
16992.188,-10.9890,1.0000
16993.652,-10.9887,1.0000
16995.117,-10.9884,1.0000
16996.582,-10.9895,1.0000
16998.047,-10.9906,1.0000
16999.512,-10.9919,1.0000
17000.977,-10.9922,1.0000
17002.441,-10.9917,1.0000
17003.906,-10.9929,1.0000
17005.371,-10.9944,1.0000
17006.836,-10.9957,1.0000
17008.301,-10.9957,1.0000
17009.766,-10.9958,1.0000
17011.230,-10.9968,1.0000
17012.695,-10.9974,1.0000
17014.160,-10.9977,1.0000
17015.625,-10.9980,1.0000
17017.090,-10.9991,1.0000
17018.555,-11.0007,1.0000
17020.020,-11.0014,1.0000
17021.484,-11.0013,1.0000
17022.949,-11.0020,1.0000
17024.414,-11.0020,1.0000
17025.879,-11.0035,1.0000
17027.344,-11.0056,1.0000
17028.809,-11.0056,1.0000
17030.273,-11.0049,1.0000
17031.738,-11.0056,1.0000
17033.203,-11.0067,1.0000
17034.668,-11.0080,1.0000
17036.133,-11.0093,1.0000
17037.598,-11.0086,1.0000
17039.062,-11.0075,1.0000
17040.527,-11.0093,1.0000
17041.992,-11.0114,1.0000
17043.457,-11.0106,1.0000
17044.922,-11.0105,1.0000
17046.387,-11.0125,1.0000
17047.852,-11.0135,1.0000
17049.316,-11.0130,1.0000
17050.781,-11.0136,1.0000
17052.246,-11.0163,1.0000
17053.711,-11.0157,1.0000
17055.176,-11.0154,1.0000
17056.641,-11.0175,1.0000
17058.105,-11.0182,1.0000
17059.570,-11.0179,1.0000
17061.035,-11.0183,1.0000
17062.500,-11.0184,1.0000
17063.965,-11.0196,1.0000
17065.430,-11.0203,1.0000
17066.895,-11.0208,1.0000
17068.359,-11.0219,1.0000
17069.824,-11.0224,1.0000
17071.289,-11.0233,1.0000
17072.754,-11.0245,1.0000
17074.219,-11.0262,1.0000
17075.684,-11.0260,1.0000
17077.148,-11.0255,1.0000
17078.613,-11.0266,1.0000
17080.078,-11.0281,1.0000
17081.543,-11.0279,1.0000
17083.008,-11.0272,1.0000
17084.473,-11.0289,1.0000
17085.938,-11.0323,1.0000
17087.402,-11.0323,1.0000
17088.867,-11.0329,1.0000
17090.332,-11.0330,1.0000
17091.797,-11.0326,1.0000
17093.262,-11.0326,1.0000
17094.727,-11.0341,1.0000
17096.191,-11.0356,1.0000
17097.656,-11.0359,1.0000
17099.121,-11.0359,1.0000
17100.586,-11.0353,1.0000
17102.051,-11.0371,1.0000
17103.516,-11.0406,1.0000
17104.980,-11.0394,1.0000
17106.445,-11.0408,1.0000
17107.910,-11.0420,1.0000
17109.375,-11.0417,1.0000
17110.840,-11.0426,1.0000
17112.305,-11.0425,1.0000
17113.770,-11.0431,1.0000
17115.234,-11.0439,1.0000
17116.699,-11.0449,1.0000
17118.164,-11.0470,1.0000
17119.629,-11.0469,1.0000
17121.094,-11.0459,1.0000
17122.559,-11.0480,1.0000
17124.023,-11.0490,1.0000
17125.488,-11.0496,1.0000
17126.953,-11.0502,1.0000
17128.418,-11.0515,1.0000
17129.883,-11.0511,1.0000
17131.348,-11.0521,1.0000
17132.812,-11.0534,1.0000
17134.277,-11.0540,1.0000
17135.742,-11.0562,1.0000
17137.207,-11.0580,1.0000
17138.672,-11.0562,1.0000
17140.137,-11.0564,1.0000
17141.602,-11.0593,1.0000
17143.066,-11.0600,1.0000
17144.531,-11.0606,1.0000
17145.996,-11.0605,1.0000
17147.461,-11.0620,1.0000
17148.926,-11.0633,1.0000
17150.391,-11.0622,1.0000
17151.855,-11.0642,1.0000
17153.320,-11.0626,1.0000
17154.785,-11.0637,1.0000
17156.250,-11.0655,1.0000
17157.715,-11.0652,1.0000
17159.180,-11.0668,1.0000
17160.645,-11.0680,1.0000
17162.109,-11.0672,1.0000
17163.574,-11.0690,1.0000
17165.039,-11.0709,1.0000
17166.504,-11.0701,1.0000
17167.969,-11.0728,1.0000
17169.434,-11.0718,1.0000
17170.898,-11.0729,1.0000
17172.363,-11.0733,1.0000
17173.828,-11.0737,1.0000
17175.293,-11.0746,1.0000
17176.758,-11.0760,1.0000
17178.223,-11.0752,1.0000
17179.688,-11.0767,1.0000
17181.152,-11.0784,1.0000
17182.617,-11.0777,1.0000
17184.082,-11.0790,1.0000
17185.547,-11.0810,1.0000
17187.012,-11.0812,1.0000
17188.477,-11.0808,1.0000
17189.941,-11.0824,1.0000
17191.406,-11.0836,1.0000
17192.871,-11.0817,0.9999
17194.336,-11.0859,1.0000
17195.801,-11.0868,1.0000
17197.266,-11.0861,0.9999
17198.730,-11.0863,1.0000
17200.195,-11.0872,0.9999
17201.660,-11.0893,1.0000
17203.125,-11.0888,0.9999
17204.590,-11.0898,1.0000
17206.055,-11.0907,0.9999
17207.520,-11.0912,0.9999
17208.984,-11.0920,0.9999
17210.449,-11.0941,0.9999
17211.914,-11.0931,0.9999
17213.379,-11.0931,0.9999
17214.844,-11.0953,0.9999
17216.309,-11.0964,0.9999
17217.773,-11.0976,0.9999
17219.238,-11.0975,0.9999
17220.703,-11.0972,0.9999
17222.168,-11.0998,0.9999
17223.633,-11.1012,0.9999
17225.098,-11.1027,0.9999
17226.562,-11.1036,0.9999
17228.027,-11.1033,0.9999
17229.492,-11.1013,0.9999
17230.957,-11.1032,0.9999
17232.422,-11.1028,0.9999
17233.887,-11.1059,0.9999
17235.352,-11.1076,0.9999
17236.816,-11.1079,0.9999
17238.281,-11.1069,0.9999
17239.746,-11.1087,0.9999
17241.211,-11.1122,0.9999
17242.676,-11.1123,0.9999
17244.141,-11.1117,0.9999
17245.605,-11.1146,0.9999
17247.070,-11.1133,0.9999
17248.535,-11.1124,0.9999
17250.000,-11.1140,0.9999
17251.465,-11.1148,0.9999
17252.930,-11.1146,0.9999
17254.395,-11.1171,0.9999
17255.859,-11.1185,0.9999
17257.324,-11.1192,0.9999
17258.789,-11.1188,0.9999
17260.254,-11.1179,0.9999
17261.719,-11.1202,0.9999
17263.184,-11.1192,0.9999
17264.648,-11.1210,0.9999
17266.113,-11.1205,0.9999
17267.578,-11.1237,0.9999
17269.043,-11.1242,0.9999
17270.508,-11.1253,0.9999
17271.973,-11.1271,0.9999
17273.438,-11.1266,0.9999
17274.902,-11.1283,0.9999
17276.367,-11.1302,0.9999
17277.832,-11.1300,0.9999
17279.297,-11.1305,0.9999
17280.762,-11.1313,0.9999
17282.227,-11.1319,0.9999
17283.691,-11.1327,0.9999
17285.156,-11.1346,0.9999
17286.621,-11.1324,0.9999
17288.086,-11.1343,0.9999
17289.551,-11.1349,0.9999
17291.016,-11.1364,0.9999
17292.480,-11.1365,0.9999
17293.945,-11.1368,0.9999
17295.410,-11.1367,0.9999
17296.875,-11.1379,0.9999
17298.340,-11.1382,0.9999
17299.805,-11.1394,0.9999
17301.270,-11.1412,0.9999
17302.734,-11.1422,0.9999
17304.199,-11.1444,0.9999
17305.664,-11.1450,0.9999
17307.129,-11.1463,0.9999
17308.594,-11.1456,0.9999
17310.059,-11.1476,0.9999
17311.523,-11.1461,0.9999
17312.988,-11.1490,0.9999
17314.453,-11.1496,0.9999
17315.918,-11.1478,0.9999
17317.383,-11.1502,0.9999
17318.848,-11.1509,0.9999
17320.312,-11.1522,0.9999
17321.777,-11.1538,0.9999
17323.242,-11.1534,0.9999
17324.707,-11.1558,0.9999
17326.172,-11.1554,0.9999
17327.637,-11.1559,0.9999
17329.102,-11.1572,0.9999
17330.566,-11.1587,0.9999
17332.031,-11.1589,0.9999
17333.496,-11.1603,0.9999
17334.961,-11.1622,0.9999
17336.426,-11.1610,0.9999
17337.891,-11.1611,0.9999
17339.355,-11.1637,0.9999
17340.820,-11.1634,0.9999
17342.285,-11.1648,0.9999
17343.750,-11.1665,0.9999
17345.215,-11.1661,0.9999
17346.680,-11.1656,0.9999
17348.145,-11.1667,0.9999
17349.609,-11.1682,0.9999
17351.074,-11.1685,0.9999
17352.539,-11.1703,0.9999
17354.004,-11.1710,0.9999
17355.469,-11.1702,0.9999
17356.934,-11.1722,0.9999
17358.398,-11.1733,0.9999
17359.863,-11.1749,0.9999
17361.328,-11.1739,0.9999
17362.793,-11.1745,0.9999
17364.258,-11.1737,0.9999
17365.723,-11.1758,0.9999
17367.188,-11.1798,0.9999
17368.652,-11.1797,0.9999
17370.117,-11.1804,0.9999
17371.582,-11.1787,0.9999
17373.047,-11.1832,0.9999
17374.512,-11.1809,0.9999
17375.977,-11.1843,0.9999
17377.441,-11.1836,0.9999
17378.906,-11.1849,0.9999
17380.371,-11.1868,0.9999
17381.836,-11.1853,0.9999
17383.301,-11.1858,0.9999
17384.766,-11.1883,0.9999
17386.230,-11.1894,0.9999
17387.695,-11.1882,0.9999
17389.160,-11.1908,0.9999
17390.625,-11.1899,0.9999
17392.090,-11.1932,0.9999
17393.555,-11.1943,0.9999
17395.020,-11.1932,0.9999
17396.484,-11.1949,0.9999
17397.949,-11.1967,0.9999
17399.414,-11.1986,0.9999
17400.879,-11.1982,0.9999
17402.344,-11.1992,0.9999
17403.809,-11.2009,0.9999
17405.273,-11.1986,0.9999
17406.738,-11.2030,0.9999
17408.203,-11.2020,0.9999
17409.668,-11.2036,0.9999
17411.133,-11.2026,0.9999
17412.598,-11.2031,0.9999
17414.062,-11.2060,0.9999
17415.527,-11.2089,0.9999
17416.992,-11.2067,0.9999
17418.457,-11.2076,0.9999
17419.922,-11.2075,0.9999
17421.387,-11.2087,0.9999
17422.852,-11.2095,0.9999
17424.316,-11.2095,0.9999
17425.781,-11.2113,0.9999
17427.246,-11.2115,0.9999
17428.711,-11.2157,0.9999
17430.176,-11.2167,0.9999
17431.641,-11.2174,0.9999
17433.105,-11.2167,0.9999
17434.570,-11.2167,0.9999
17436.035,-11.2180,0.9999
17437.500,-11.2209,0.9999
17438.965,-11.2188,0.9999
17440.430,-11.2198,0.9999
17441.895,-11.2231,0.9999
17443.359,-11.2256,0.9999
17444.824,-11.2262,0.9999
17446.289,-11.2250,0.9999
17447.754,-11.2264,0.9999
17449.219,-11.2273,0.9999
17450.684,-11.2265,0.9999
17452.148,-11.2274,0.9999
17453.613,-11.2297,0.9999
17455.078,-11.2312,0.9999
17456.543,-11.2328,0.9999
17458.008,-11.2319,0.9999
17459.473,-11.2306,0.9999
17460.938,-11.2320,0.9999
17462.402,-11.2341,0.9999
17463.867,-11.2382,0.9999
17465.332,-11.2381,0.9999
17466.797,-11.2383,0.9999
17468.262,-11.2386,0.9999
17469.727,-11.2396,0.9999
17471.191,-11.2392,0.9999
17472.656,-11.2386,0.9999
17474.121,-11.2419,0.9999
17475.586,-11.2450,0.9999
17477.051,-11.2447,0.9999
17478.516,-11.2451,0.9999
17479.980,-11.2479,0.9999
17481.445,-11.2481,0.9999
17482.910,-11.2492,0.9999
17484.375,-11.2514,0.9999
17485.840,-11.2503,0.9999
17487.305,-11.2520,0.9999
17488.770,-11.2529,0.9999
17490.234,-11.2565,0.9999
17491.699,-11.2566,0.9999
17493.164,-11.2572,0.9999
17494.629,-11.2583,0.9999
17496.094,-11.2576,0.9999
17497.559,-11.2592,0.9999
17499.023,-11.2603,0.9999
17500.488,-11.2619,0.9999
17501.953,-11.2617,0.9999
17503.418,-11.2634,0.9999
17504.883,-11.2666,0.9999
17506.348,-11.2679,0.9999
17507.812,-11.2664,0.9999
17509.277,-11.2687,0.9999
17510.742,-11.2698,0.9999
17512.207,-11.2711,0.9999
17513.672,-11.2707,0.9999
17515.137,-11.2719,0.9999
17516.602,-11.2711,0.9999
17518.066,-11.2753,0.9999
17519.531,-11.2779,0.9999
17520.996,-11.2768,0.9999
17522.461,-11.2767,0.9999
17523.926,-11.2796,0.9999
17525.391,-11.2803,0.9999
17526.855,-11.2811,0.9999
17528.320,-11.2819,0.9999
17529.785,-11.2828,0.9999
17531.250,-11.2849,0.9999
17532.715,-11.2858,0.9999
17534.180,-11.2883,0.9999
17535.645,-11.2875,0.9999
17537.109,-11.2896,0.9999
17538.574,-11.2889,0.9999
17540.039,-11.2908,0.9999
17541.504,-11.2922,0.9999
17542.969,-11.2929,0.9999
17544.434,-11.2940,0.9999
17545.898,-11.2949,0.9999
17547.363,-11.2977,0.9999
17548.828,-11.3000,0.9999
17550.293,-11.2995,0.9999
17551.758,-11.3018,0.9999
17553.223,-11.3039,0.9999
17554.688,-11.3038,0.9999
17556.152,-11.3050,0.9999
17557.617,-11.3062,0.9999
17559.082,-11.3095,0.9999
17560.547,-11.3101,0.9999
17562.012,-11.3104,0.9999
17563.477,-11.3112,0.9999
17564.941,-11.3139,0.9999
17566.406,-11.3143,0.9999
17567.871,-11.3155,0.9999
17569.336,-11.3181,0.9999
17570.801,-11.3179,0.9999
17572.266,-11.3165,0.9999
17573.730,-11.3202,0.9999
17575.195,-11.3206,0.9999
17576.660,-11.3216,0.9999
17578.125,-11.3240,0.9999
17579.590,-11.3263,0.9999
17581.055,-11.3261,0.9999
17582.520,-11.3280,0.9999
17583.984,-11.3294,0.9999
17585.449,-11.3308,0.9999
17586.914,-11.3331,0.9999
17588.379,-11.3336,0.9999
17589.844,-11.3321,0.9999
17591.309,-11.3347,0.9999
17592.773,-11.3367,0.9999
17594.238,-11.3409,0.9999
17595.703,-11.3431,0.9999
17597.168,-11.3428,0.9999
17598.633,-11.3420,0.9999
17600.098,-11.3424,0.9999
17601.562,-11.3440,0.9999
17603.027,-11.3462,0.9999
17604.492,-11.3472,0.9999
17605.957,-11.3515,0.9999
17607.422,-11.3523,0.9999
17608.887,-11.3502,0.9999
17610.352,-11.3535,0.9999
17611.816,-11.3560,0.9999
17613.281,-11.3565,0.9999
17614.746,-11.3585,0.9999
17616.211,-11.3590,0.9999
17617.676,-11.3611,0.9999
17619.141,-11.3621,0.9999
17620.605,-11.3642,0.9999
17622.070,-11.3662,0.9999
17623.535,-11.3665,0.9999
17625.000,-11.3682,0.9999
17626.465,-11.3686,0.9999
17627.930,-11.3712,0.9999
17629.395,-11.3721,0.9999
17630.859,-11.3725,0.9999
17632.324,-11.3762,0.9999
17633.789,-11.3780,0.9999
17635.254,-11.3785,0.9999
17636.719,-11.3800,0.9999
17638.184,-11.3831,0.9999
17639.648,-11.3825,0.9999
17641.113,-11.3841,0.9999
17642.578,-11.3854,0.9999
17644.043,-11.3886,0.9999
17645.508,-11.3897,0.9999
17646.973,-11.3912,0.9999
17648.438,-11.3936,0.9999
17649.902,-11.3947,0.9999
17651.367,-11.3951,0.9999
17652.832,-11.3976,0.9999
17654.297,-11.3991,0.9999
17655.762,-11.4016,1.0000
17657.227,-11.4030,0.9999
17658.691,-11.4032,0.9999
17660.156,-11.4062,1.0000
17661.621,-11.4079,1.0000
17663.086,-11.4100,0.9999
17664.551,-11.4098,1.0000
17666.016,-11.4126,0.9999
17667.480,-11.4150,1.0000
17668.945,-11.4142,1.0000
17670.410,-11.4152,1.0000
17671.875,-11.4175,1.0000
17673.340,-11.4180,1.0000
17674.805,-11.4228,1.0000
17676.270,-11.4245,1.0000
17677.734,-11.4258,1.0000
17679.199,-11.4272,1.0000
17680.664,-11.4282,1.0000
17682.129,-11.4308,1.0000
17683.594,-11.4325,1.0000
17685.059,-11.4346,1.0000
17686.523,-11.4366,1.0000
17687.988,-11.4358,1.0000
17689.453,-11.4406,1.0000
17690.918,-11.4415,1.0000
17692.383,-11.4406,1.0000
17693.848,-11.4431,1.0000
17695.312,-11.4460,1.0000
17696.777,-11.4478,1.0000
17698.242,-11.4519,1.0000
17699.707,-11.4529,1.0000
17701.172,-11.4539,1.0000
17702.637,-11.4565,1.0000
17704.102,-11.4592,1.0000
17705.566,-11.4611,1.0000
17707.031,-11.4606,1.0000
17708.496,-11.4631,1.0000
17709.961,-11.4642,1.0000
17711.426,-11.4647,1.0000
17712.891,-11.4657,1.0000
17714.355,-11.4703,1.0000
17715.820,-11.4716,1.0000
17717.285,-11.4755,1.0000
17718.750,-11.4752,1.0000
17720.215,-11.4763,1.0000
17721.680,-11.4788,1.0000
17723.145,-11.4813,1.0000
17724.609,-11.4845,1.0000
17726.074,-11.4872,1.0000
17727.539,-11.4883,1.0000
17729.004,-11.4882,1.0000
17730.469,-11.4906,1.0000
17731.934,-11.4927,1.0000
17733.398,-11.4956,1.0000
17734.863,-11.4989,1.0000
17736.328,-11.4990,1.0000
17737.793,-11.5001,1.0000
17739.258,-11.5022,1.0000
17740.723,-11.5043,1.0000
17742.188,-11.5056,1.0000
17743.652,-11.5073,1.0000
17745.117,-11.5093,1.0000
17746.582,-11.5133,1.0000
17748.047,-11.5166,1.0000
17749.512,-11.5149,1.0000
17750.977,-11.5174,1.0000
17752.441,-11.5194,1.0000
17753.906,-11.5222,1.0000
17755.371,-11.5254,1.0000
17756.836,-11.5260,1.0000
17758.301,-11.5290,1.0000
17759.766,-11.5298,1.0000
17761.230,-11.5310,1.0000
17762.695,-11.5337,1.0000
17764.160,-11.5353,1.0000
17765.625,-11.5367,1.0000
17767.090,-11.5396,1.0000
17768.555,-11.5426,1.0000
17770.020,-11.5436,1.0000
17771.484,-11.5468,1.0000
17772.949,-11.5501,1.0000
17774.414,-11.5509,1.0000
17775.879,-11.5519,1.0000
17777.344,-11.5563,1.0000
17778.809,-11.5576,1.0000
17780.273,-11.5594,1.0000
17781.738,-11.5622,1.0000
17783.203,-11.5647,1.0000
17784.668,-11.5656,1.0000
17786.133,-11.5658,1.0000
17787.598,-11.5700,1.0000
17789.062,-11.5711,1.0000
17790.527,-11.5721,1.0000
17791.992,-11.5756,1.0000
17793.457,-11.5800,1.0000
17794.922,-11.5825,1.0000
17796.387,-11.5839,1.0000
17797.852,-11.5857,1.0000
17799.316,-11.5859,1.0000
17800.781,-11.5885,1.0000
17802.246,-11.5918,1.0000
17803.711,-11.5957,1.0000
17805.176,-11.5977,1.0000
17806.641,-11.5979,1.0000
17808.105,-11.5992,1.0000
17809.570,-11.6013,1.0000
17811.035,-11.6040,1.0000
17812.500,-11.6074,1.0000
17813.965,-11.6096,1.0000
17815.430,-11.6112,1.0000
17816.895,-11.6134,1.0000
17818.359,-11.6157,1.0000
17819.824,-11.6185,1.0000
17821.289,-11.6203,1.0000
17822.754,-11.6217,1.0000
17824.219,-11.6243,1.0000
17825.684,-11.6269,1.0000
17827.148,-11.6303,1.0000
17828.613,-11.6315,1.0000
17830.078,-11.6334,1.0000
17831.543,-11.6349,1.0000
17833.008,-11.6393,1.0000
17834.473,-11.6429,1.0000
17835.938,-11.6440,1.0000
17837.402,-11.6449,1.0000
17838.867,-11.6457,1.0000
17840.332,-11.6485,1.0000
17841.797,-11.6531,1.0000
17843.262,-11.6554,1.0000
17844.727,-11.6586,1.0000
17846.191,-11.6619,1.0000
17847.656,-11.6642,1.0000
17849.121,-11.6657,1.0000
17850.586,-11.6693,1.0000
17852.051,-11.6714,1.0000
17853.516,-11.6725,1.0000
17854.980,-11.6743,1.0000
17856.445,-11.6753,1.0000
17857.910,-11.6787,1.0000
17859.375,-11.6815,1.0000
17860.840,-11.6834,1.0000
17862.305,-11.6857,1.0000
17863.770,-11.6880,1.0000
17865.234,-11.6906,1.0000
17866.699,-11.6947,1.0000
17868.164,-11.6959,1.0000
17869.629,-11.6974,1.0000
17871.094,-11.6995,1.0000
17872.559,-11.7032,1.0000
17874.023,-11.7068,1.0000
17875.488,-11.7088,1.0000
17876.953,-11.7125,1.0000
17878.418,-11.7166,1.0000
17879.883,-11.7183,1.0000
17881.348,-11.7197,1.0000
17882.812,-11.7219,1.0000
17884.277,-11.7257,1.0000
17885.742,-11.7282,1.0000
17887.207,-11.7291,1.0000
17888.672,-11.7317,1.0000
17890.137,-11.7337,1.0000
17891.602,-11.7364,1.0000
17893.066,-11.7395,1.0000
17894.531,-11.7406,1.0000
17895.996,-11.7447,1.0000
17897.461,-11.7488,1.0000
17898.926,-11.7513,1.0000
17900.391,-11.7530,1.0000
17901.855,-11.7550,1.0000
17903.320,-11.7565,1.0000
17904.785,-11.7602,1.0000
17906.250,-11.7630,1.0000
17907.715,-11.7669,1.0000
17909.180,-11.7696,1.0000
17910.645,-11.7702,1.0000
17912.109,-11.7735,1.0000
17913.574,-11.7787,1.0000
17915.039,-11.7816,1.0000
17916.504,-11.7831,1.0000
17917.969,-11.7848,1.0000
17919.434,-11.7885,1.0000
17920.898,-11.7914,1.0000
17922.363,-11.7934,1.0000
17923.828,-11.7950,1.0000
17925.293,-11.7986,1.0000
17926.758,-11.8041,1.0000
17928.223,-11.8068,1.0000
17929.688,-11.8078,1.0000
17931.152,-11.8100,1.0000
17932.617,-11.8127,1.0000
17934.082,-11.8143,1.0000
17935.547,-11.8170,1.0000
17937.012,-11.8216,1.0000
17938.477,-11.8261,1.0000
17939.941,-11.8282,1.0000
17941.406,-11.8282,1.0000
17942.871,-11.8317,1.0000
17944.336,-11.8352,1.0000
17945.801,-11.8397,1.0000
17947.266,-11.8433,1.0000
17948.730,-11.8443,1.0000
17950.195,-11.8468,1.0000
17951.660,-11.8491,1.0000
17953.125,-11.8517,1.0000
17954.590,-11.8555,1.0000
17956.055,-11.8589,1.0000
17957.520,-11.8625,1.0000
17958.984,-11.8651,1.0000
17960.449,-11.8672,1.0000
17961.914,-11.8689,1.0000
17963.379,-11.8716,1.0000
17964.844,-11.8756,1.0000
17966.309,-11.8786,1.0000
17967.773,-11.8813,1.0000
17969.238,-11.8857,1.0000
17970.703,-11.8897,1.0000
17972.168,-11.8902,1.0000
17973.633,-11.8910,1.0000
17975.098,-11.8943,1.0000
17976.562,-11.8977,1.0000
17978.027,-11.9022,1.0000
17979.492,-11.9085,1.0000
17980.957,-11.9114,1.0000
17982.422,-11.9123,1.0000
17983.887,-11.9148,1.0000
17985.352,-11.9176,1.0000
17986.816,-11.9203,1.0000
17988.281,-11.9225,1.0000
17989.746,-11.9245,1.0000
17991.211,-11.9278,1.0000
17992.676,-11.9326,1.0000
17994.141,-11.9358,1.0000
17995.605,-11.9380,1.0000
17997.070,-11.9398,1.0000
17998.535,-11.9422,1.0000
18000.000,-11.9460,1.0000
18001.465,-11.9493,1.0000
18002.930,-11.9526,1.0000
18004.395,-11.9559,1.0000
18005.859,-11.9601,1.0000
18007.324,-11.9645,1.0000
18008.789,-11.9671,1.0000
18010.254,-11.9705,1.0000
18011.719,-11.9743,1.0000
18013.184,-11.9760,1.0000
18014.648,-11.9784,1.0000
18016.113,-11.9815,1.0000
18017.578,-11.9843,1.0000
18019.043,-11.9885,1.0000
18020.508,-11.9926,1.0000
18021.973,-11.9962,1.0000
18023.438,-11.9991,1.0000
18024.902,-12.0021,1.0000
18026.367,-12.0056,1.0000
18027.832,-12.0078,1.0000
18029.297,-12.0097,1.0000
18030.762,-12.0126,1.0000
18032.227,-12.0167,1.0000
18033.691,-12.0197,1.0000
18035.156,-12.0210,1.0000
18036.621,-12.0249,1.0000
18038.086,-12.0295,1.0000
18039.551,-12.0327,1.0000
18041.016,-12.0372,1.0000
18042.480,-12.0414,1.0000
18043.945,-12.0432,1.0000
18045.410,-12.0449,1.0000
18046.875,-12.0484,1.0000
18048.340,-12.0531,1.0000
18049.805,-12.0579,1.0000
18051.270,-12.0610,1.0000
18052.734,-12.0634,1.0000
18054.199,-12.0664,1.0000
18055.664,-12.0707,1.0000
18057.129,-12.0744,1.0000
18058.594,-12.0768,1.0000
18060.059,-12.0802,1.0000
18061.523,-12.0840,1.0000
18062.988,-12.0880,1.0000
18064.453,-12.0916,1.0000
18065.918,-12.0943,1.0000
18067.383,-12.0979,1.0000
18068.848,-12.1015,1.0000
18070.312,-12.1035,1.0000
18071.777,-12.1067,1.0000
18073.242,-12.1120,1.0000
18074.707,-12.1156,1.0000
18076.172,-12.1170,1.0000
18077.637,-12.1197,1.0000
18079.102,-12.1238,1.0000
18080.566,-12.1276,1.0000
18082.031,-12.1311,1.0000
18083.496,-12.1348,1.0000
18084.961,-12.1387,1.0000
18086.426,-12.1428,1.0000
18087.891,-12.1460,1.0000
18089.355,-12.1488,1.0000
18090.820,-12.1522,1.0000
18092.285,-12.1545,1.0000
18093.750,-12.1565,1.0000
18095.215,-12.1602,1.0000
18096.680,-12.1652,1.0000
18098.145,-12.1696,1.0000
18099.609,-12.1730,1.0000
18101.074,-12.1770,1.0000
18102.539,-12.1817,1.0000
18104.004,-12.1854,1.0000
18105.469,-12.1891,1.0000
18106.934,-12.1929,1.0000
18108.398,-12.1958,1.0000
18109.863,-12.1988,1.0000
18111.328,-12.2014,1.0000
18112.793,-12.2045,1.0000
18114.258,-12.2099,1.0000
18115.723,-12.2145,1.0000
18117.188,-12.2166,1.0000
18118.652,-12.2200,1.0000
18120.117,-12.2241,1.0000
18121.582,-12.2270,1.0000
18123.047,-12.2305,1.0000
